state-name,constituency-name,candidate-name,category,party-name,total-votes,candidate-vote-share,result,phone-number,email-address
Tamil Nadu,Chennai South,R.RANGARAJAN,GENERAL,MNM,135465,12.03,3rd place,Not Found,Not Found
Tamil Nadu,Chennai central,DAYANIDHI MARAN,GENERAL,DMK,448911,57.13,Winner,Not Found,Not Found
Tamil Nadu,Chennai central,SAM PAUL. S.R.,GENERAL,PMK,147391,18.76,2nd place,Not Found,Not Found
Tamil Nadu,Chennai central,KAMEELA NASSER,GENERAL,MNM,92249,11.74,3rd place,Not Found,Not Found
Tamil Nadu,Sriperumbudur,Baalu.T.R.,GENERAL,DMK,793281,56.37,Winner,Not Found,Not Found
Tamil Nadu,Sriperumbudur,Vaithilingam A,GENERAL,PMK,285326,20.28,2nd place,Not Found,Not Found
Tamil Nadu,Sriperumbudur,Sridhar M,GENERAL,MNM,135525,9.63,3rd place,Not Found,Not Found
Tamil Nadu,Kancheepuram ,Selvam.G,SC,DMK,684004,55.24,Winner,Not Found,Not Found
Tamil Nadu,Kancheepuram ,Maragatham K,SC,ADMK,397372,32.09,2nd place,Not Found,Not Found
Tamil Nadu,Kancheepuram ,Sivaranjani.D,SC,NTK,62771,5.07,3rd place,Not Found,Not Found
Tamil Nadu,Arakkonam,S. JAGATHRAKSHAKAN,GENERAL,DMK,672190,56.98,Winner,Not Found,Not Found
Tamil Nadu,Arakkonam,A.K. MOORTHY,GENERAL,PMK,343234,29.09,2nd place,Not Found,Not Found
Tamil Nadu,Arakkonam,N.G. PARTHIBAN,GENERAL,IND,66826,5.66,3rd place,Not Found,Not Found
Tamil Nadu,Vellore,D.M.KATHIR ANAND,GENERAL,DMK,485340,47.21,Winner,Not Found,Not Found
Tamil Nadu,Vellore,A.C.SHANMUGAM,GENERAL,ADMK,477199,46.42,2nd place,Not Found,Not Found
Tamil Nadu,Vellore,DEEPALAKSHMI,GENERAL,NTK,26995,2.63,3rd place,Not Found,Not Found
Tamil Nadu,Krishnagiri,Dr.A.CHELLAKUMAR,GENERAL,INC,611298,52.6,Winner,Not Found,Not Found
Tamil Nadu,Krishnagiri,K.P.MUNUSAMY,GENERAL,ADMK,454533,39.11,2nd place,Not Found,Not Found
Tamil Nadu,Krishnagiri,MADHUSOODHANAN.N,GENERAL,NTK,28000,2.41,3rd place,Not Found,Not Found
Tamil Nadu,Dharmapuri,DNV SENTHILKUMAR. S.,GENERAL,DMK,574988,46.96,Winner,Not Found,Not Found
Tamil Nadu,Dharmapuri,ANBUMANI RAMADOSS,GENERAL,PMK,504235,41.18,2nd place,Not Found,Not Found
Tamil Nadu,Dharmapuri,PALANIAPPAN. P.,GENERAL,IND,53655,4.38,3rd place,Not Found,Not Found
Tamil Nadu,Tiruvannamalai,ANNADURAI C N,GENERAL,DMK,666272,57.85,Winner,Not Found,Not Found
Tamil Nadu,Tiruvannamalai,AGRI KRISHNAMURTHY S S,GENERAL,ADMK,362085,31.44,2nd place,Not Found,Not Found
Tamil Nadu,Tiruvannamalai,GNANASEKAR A,GENERAL,IND,38639,3.35,3rd place,Not Found,Not Found
Tamil Nadu,Arani,VISHNU PRASAD M K,GENERAL,INC,617760,53.96,Winner,Not Found,Not Found
Tamil Nadu,Arani,ELUMALAI V,GENERAL,ADMK,386954,33.8,2nd place,Not Found,Not Found
Tamil Nadu,Arani,SENTHAMIZHAN G,GENERAL,IND,46383,4.05,3rd place,Not Found,Not Found
Tamil Nadu,Viluppuram,RAVIKUMAR D,SC,DMK,559585,49.25,Winner,Not Found,Not Found
Tamil Nadu,Viluppuram,VADIVEL RAVANAN S,SC,PMK,431517,37.98,2nd place,Not Found,Not Found
Tamil Nadu,Viluppuram,GANAPATHY N,SC,IND,58019,5.11,3rd place,Not Found,Not Found
Tamil Nadu,Kallakurichi,Gautham Sigamani Pon,GENERAL,DMK,721713,59.9,Winner,Not Found,Not Found
Tamil Nadu,Kallakurichi,Sudhish L K,GENERAL,DMDK,321794,26.71,2nd place,Not Found,Not Found
Tamil Nadu,Kallakurichi,Komugi Maniyan M,GENERAL,IND,50179,4.16,3rd place,Not Found,Not Found
Tamil Nadu,Salem,PARTHIBAN.S.R,GENERAL,DMK,606302,48.26,Winner,Not Found,Not Found
Tamil Nadu,Salem,SARAVANAN.K.R.S,GENERAL,ADMK,459376,36.56,2nd place,Not Found,Not Found
Tamil Nadu,Salem,PRABHU MANIKANDAN.M,GENERAL,MNM,58662,4.67,3rd place,Not Found,Not Found
Tamil Nadu,Namakkal,CHINRAJ A.K.P,GENERAL,DMK,626293,55.23,Winner,Not Found,Not Found
Tamil Nadu,Namakkal,KALIAPPAN P,GENERAL,ADMK,361142,31.85,2nd place,Not Found,Not Found
Tamil Nadu,Namakkal,BASKAR B,GENERAL,NTK,38531,3.4,3rd place,Not Found,Not Found
Tamil Nadu,Erode,GANESHAMURTHI A,GENERAL,DMK,563591,52.72,Winner,Not Found,Not Found
Tamil Nadu,Erode,MANIMARAN G,GENERAL,ADMK,352973,33.02,2nd place,Not Found,Not Found
Tamil Nadu,Erode,SARAVANAKUMAR A,GENERAL,MNM,47719,4.46,3rd place,Not Found,Not Found
Tamil Nadu,Tiruppur,"SUBBARAYAN, K.",GENERAL,CPI,508725,45.42,Winner,Not Found,Not Found
Tamil Nadu,Tiruppur,"ANANDAN, M.S.M.",GENERAL,ADMK,415357,37.08,2nd place,Not Found,Not Found
Tamil Nadu,Tiruppur,"CHANDIRAKUMAR, V.S.",GENERAL,MNM,64657,5.77,3rd place,Not Found,Not Found
Tamil Nadu,Nilgiris ,"RAJA, A.",SC,DMK,547832,54.18,Winner,Not Found,Not Found
Tamil Nadu,Nilgiris ,"THIYAGARAJAN, M.",SC,ADMK,342009,33.83,2nd place,Not Found,Not Found
Tamil Nadu,Nilgiris ,"RAJENTHIRAN, N.",SC,MNM,41169,4.07,3rd place,Not Found,Not Found
Tamil Nadu,Coimbatore,NATARAJAN. P.R,GENERAL,CPIM,571150,45.66,Winner,Not Found,Not Found
Tamil Nadu,Coimbatore,RADHAKRISHNAN. C.P,GENERAL,BJP,392007,31.34,2nd place,Not Found,Not Found
Tamil Nadu,Coimbatore,MAHENDRAN. R,GENERAL,MNM,145104,11.6,3rd place,Not Found,Not Found
Tamil Nadu,Pollachi,SHANMUGA SUNDARAM. K,GENERAL,DMK,554230,51.23,Winner,Not Found,Not Found
Tamil Nadu,Pollachi,MAHENDRAN. C,GENERAL,ADMK,378347,34.97,2nd place,Not Found,Not Found
Tamil Nadu,Pollachi,MOOKAMBIKA. R,GENERAL,MNM,59693,5.52,3rd place,Not Found,Not Found
Tamil Nadu,Dindigul,"VELUSAMY, P.",GENERAL,DMK,746523,64.3,Winner,Not Found,Not Found
Tamil Nadu,Dindigul,"JOTHIMUTHU, K.",GENERAL,PMK,207551,17.88,2nd place,Not Found,Not Found
Tamil Nadu,Dindigul,"JOTHI MURUGAN,P.",GENERAL,IND,62875,5.42,3rd place,Not Found,Not Found
Tamil Nadu,Karur,Jothimani S,GENERAL,INC,695697,63.04,Winner,Not Found,Not Found
Tamil Nadu,Karur,Thambidurai M,GENERAL,ADMK,275151,24.93,2nd place,Not Found,Not Found
Tamil Nadu,Karur,Karuppaiya R,GENERAL,NTK,38543,3.49,3rd place,Not Found,Not Found
Tamil Nadu,Tiruchirappalli,Thirunavukkarasar. SU,GENERAL,INC,621285,59.24,Winner,Not Found,Not Found
Tamil Nadu,Tiruchirappalli,DR.Elangovan. V,GENERAL,DMDK,161999,15.45,2nd place,Not Found,Not Found
Tamil Nadu,Tiruchirappalli,Sarubala. R. Thondaiman,GENERAL,IND,100818,9.61,3rd place,Not Found,Not Found
Tamil Nadu,Perambalur,"Dr.PAARIVENDHAR, T. R",GENERAL,DMK,683697,61.98,Winner,Not Found,Not Found
Tamil Nadu,Perambalur,"SIVAPATHY, N.R",GENERAL,ADMK,280179,25.4,2nd place,Not Found,Not Found
Tamil Nadu,Perambalur,"SHANTHI, K.",GENERAL,NTK,53545,4.85,3rd place,Not Found,Not Found
Tamil Nadu,Cuddalore ,T. R. V .S. RAMESH,GENERAL,DMK,522160,50.05,Winner,Not Found,Not Found
Tamil Nadu,Cuddalore ,Dr. R. GOVINDASAMY,GENERAL,PMK,378177,36.25,2nd place,Not Found,Not Found
Tamil Nadu,Cuddalore ,K. THANGAVEL,GENERAL,IND,44892,4.3,3rd place,Not Found,Not Found
Tamil Nadu,Chidambaram ,THIRUMAAVALAVAN THOL,SC,VCK,500229,43.34,Winner,Not Found,Not Found
Tamil Nadu,Chidambaram ,CHANDRASEKAR P,SC,ADMK,497010,43.06,2nd place,Not Found,Not Found
Tamil Nadu,Chidambaram ,ELAVARASAN A,SC,IND,62308,5.4,3rd place,Not Found,Not Found
Tamil Nadu,Mayiladuthurai,RAMALINGAM. S,GENERAL,DMK,599292,54.59,Winner,Not Found,Not Found
Tamil Nadu,Mayiladuthurai,ASAIMANI. S,GENERAL,ADMK,337978,30.79,2nd place,Not Found,Not Found
Tamil Nadu,Mayiladuthurai,SENTHAMIZHAN. S,GENERAL,IND,69030,6.29,3rd place,Not Found,Not Found
Tamil Nadu,Nagapattinam ,SELVARAJ M,SC,CPI,522892,52.14,Winner,Not Found,Not Found
Tamil Nadu,Nagapattinam ,SARAVANAN M,SC,ADMK,311539,31.06,2nd place,Not Found,Not Found
Tamil Nadu,Nagapattinam ,SENGODI T,SC,IND,70307,7.01,3rd place,Not Found,Not Found
Tamil Nadu,Thanjavur,"PALANIMANICKAM,S.S.",GENERAL,DMK,588978,55.56,Winner,Not Found,Not Found
Tamil Nadu,Thanjavur,"NATARAJAN,N.R .",GENERAL,TMC(M),220849,20.83,2nd place,Not Found,Not Found
Tamil Nadu,Thanjavur,"MURUGESAN, P.",GENERAL,IND,102871,9.7,3rd place,Not Found,Not Found
Tamil Nadu,Sivaganga,KARTI P CHIDAMBARAM,GENERAL,INC,566104,52.18,Winner,Not Found,Not Found
Tamil Nadu,Sivaganga,H.RAJA,GENERAL,BJP,233860,21.56,2nd place,Not Found,Not Found
Tamil Nadu,Sivaganga,V.PANDI,GENERAL,IND,122534,11.29,3rd place,Not Found,Not Found
Tamil Nadu,Madurai,VENKATESAN S,GENERAL,CPIM,447075,43.95,Winner,Not Found,Not Found
Tamil Nadu,Madurai,RAJ SATYEN V.V.R,GENERAL,ADMK,307680,30.25,2nd place,Not Found,Not Found
Tamil Nadu,Madurai,DAVID ANNADURAI K,GENERAL,IND,85747,8.43,3rd place,Not Found,Not Found
Tamil Nadu,Theni ,"RAVEENDRANATH KUMAR, P",GENERAL,ADMK,504813,42.96,Winner,Not Found,Not Found
Tamil Nadu,Theni ,"ELANGOVAN, E.V.K.S.",GENERAL,INC,428120,36.44,2nd place,Not Found,Not Found
Tamil Nadu,Theni ,THANGA TAMILSELVAN,GENERAL,IND,144050,12.26,3rd place,Not Found,Not Found
Tamil Nadu,Virudhunagar,"MANICKAM TAGORE, B.",GENERAL,INC,470883,43.77,Winner,Not Found,Not Found
Tamil Nadu,Virudhunagar,"ALAGARSAMY, R.",GENERAL,DMDK,316329,29.4,2nd place,Not Found,Not Found
Tamil Nadu,Virudhunagar,"PARAMASIVA IYYAPPAN, S.",GENERAL,IND,107615,10.0,3rd place,Not Found,Not Found
Tamil Nadu,Ramanathapuram,K. NAVASKANI,GENERAL,IUML,469943,44.05,Winner,Not Found,Not Found
Tamil Nadu,Ramanathapuram,NAINAR NAGENTHRAN,GENERAL,BJP,342821,32.13,2nd place,Not Found,Not Found
Tamil Nadu,Ramanathapuram,"V.D.N. ANANDH. B.E.,",GENERAL,IND,141806,13.29,3rd place,Not Found,Not Found
Tamil Nadu,Thoothukkudi,KANIMOZHI KARUNANIDHI,GENERAL,DMK,563143,56.77,Winner,Not Found,Not Found
Tamil Nadu,Thoothukkudi,DR. TAMILISAI SOUNDARARAJAN,GENERAL,BJP,215934,21.77,2nd place,Not Found,Not Found
Tamil Nadu,Thoothukkudi,"Dr. BHUVANESWARAN, M.",GENERAL,IND,76866,7.75,3rd place,Not Found,Not Found
Tamil Nadu,Tenkasi ,DHANUSH.M.KUMAR,SC,DMK,476156,44.67,Winner,Not Found,Not Found
Tamil Nadu,Tenkasi ,Dr.KRISHNASAMY.K,SC,ADMK,355389,33.34,2nd place,Not Found,Not Found
Tamil Nadu,Tenkasi ,PONNUTHAI. S,SC,IND,92116,8.64,3rd place,Not Found,Not Found
Tamil Nadu,Tirunelveli,GNANATHIRAVIAM S,GENERAL,DMK,522993,50.27,Winner,Not Found,Not Found
Tamil Nadu,Tirunelveli,PAUL MANOJ PANDIAN,GENERAL,ADMK,337273,32.42,2nd place,Not Found,Not Found
Tamil Nadu,Tirunelveli,MICHAEL RAYAPPAN S,GENERAL,IND,62235,5.98,3rd place,Not Found,Not Found
Tamil Nadu,Kanniyakumari,Vasanthakumar. H,GENERAL,INC,627235,59.77,Winner,Not Found,Not Found
Tamil Nadu,Kanniyakumari,RADHAKRISHNAN. P,GENERAL,BJP,367302,35.0,2nd place,Not Found,Not Found
Tamil Nadu,Kanniyakumari,JAINTEEN. V,GENERAL,NTK,17069,1.63,3rd place,Not Found,Not Found
Tripura,Tripura West,Pratima Bhoumik,GENERAL,BJP,573532,51.74,Winner,Not Found,Not Found
Tripura,Tripura West,Subal Bhowmik,GENERAL,INC,267843,24.16,2nd place,Not Found,Not Found
Tripura,Tripura West,Sankar Prasad Datta,GENERAL,CPIM,171826,15.5,3rd place,Not Found,Not Found
Tripura,Tripura East,Rebati Tripura,ST,BJP,482126,46.09,Winner,Not Found,Not Found
Tripura,Tripura East,Maharaj kumari Pragya DebBurman,ST,INC,277836,26.56,2nd place,Not Found,Not Found
Tripura,Tripura East,Jitendra Chaudhury,ST,CPIM,200963,19.21,3rd place,Not Found,Not Found
Uttar Pradesh,Saharanpur,HAJI FAZLUR REHMAN,GENERAL,BSP,514139,41.72,Winner,Not Found,Not Found
Uttar Pradesh,Saharanpur,RAGHAV LAKHANPAL,GENERAL,BJP,491722,39.9,2nd place,Not Found,Not Found
Uttar Pradesh,Saharanpur,IMRAN MASOOD,GENERAL,INC,207068,16.8,3rd place,Not Found,Not Found
Uttar Pradesh,Kairana,Pradeep Kumar,GENERAL,BJP,566961,50.43,Winner,Not Found,Not Found
Uttar Pradesh,Kairana,Tabassum Begum,GENERAL,SP,474801,42.23,2nd place,Not Found,Not Found
Uttar Pradesh,Kairana,Harendra Singh Malik,GENERAL,INC,69355,6.17,3rd place,Not Found,Not Found
Uttar Pradesh,Muzaffarnagar,Sanjeev Kumar Balyan,GENERAL,BJP,573780,49.39,Winner,Not Found,Not Found
Uttar Pradesh,Muzaffarnagar,Ajit Singh,GENERAL,RLD,567254,48.83,2nd place,Not Found,Not Found
Uttar Pradesh,Muzaffarnagar,NOTA,,NOTA,5110,0.44,3rd place,NA,NA
Uttar Pradesh,Bijnor,MALOOK NAGAR,GENERAL,BSP,561045,50.91,Winner,Not Found,Not Found
Uttar Pradesh,Bijnor,RAJA BHARATENDRA SINGH,GENERAL,BJP,491104,44.57,2nd place,Not Found,Not Found
Uttar Pradesh,Bijnor,NASIMUDDIN SIDDIQUI,GENERAL,INC,25833,2.34,3rd place,Not Found,Not Found
Uttar Pradesh,Nagina,GIRISH CHANDRA,SC,BSP,568378,56.29,Winner,Not Found,Not Found
Uttar Pradesh,Nagina,DR. YASHWANT SINGH,SC,BJP,401546,39.77,2nd place,Not Found,Not Found
Uttar Pradesh,Nagina,OMVATI DEVI,SC,INC,20046,1.99,3rd place,Not Found,Not Found
Uttar Pradesh,Moradabad,Dr. S.T. HASAN,GENERAL,SP,649416,50.65,Winner,Not Found,Not Found
Uttar Pradesh,Moradabad,KUNWAR SARVESH KUMAR,GENERAL,BJP,551538,43.01,2nd place,Not Found,Not Found
Uttar Pradesh,Moradabad,IMRAN PRATAPGARHI,GENERAL,INC,59198,4.62,3rd place,Not Found,Not Found
Uttar Pradesh,Rampur,Mohammad Azam Khan,GENERAL,SP,559177,52.69,Winner,Not Found,Not Found
Uttar Pradesh,Rampur,Jayaprada Nahata,GENERAL,BJP,449180,42.33,2nd place,Not Found,Not Found
Uttar Pradesh,Rampur,Sanjay Kapoor,GENERAL,INC,35009,3.3,3rd place,Not Found,Not Found
Uttar Pradesh,Sambhal,DR. SHAFIQUR REHMAN BARQ,GENERAL,SP,658006,55.58,Winner,Not Found,Not Found
Uttar Pradesh,Sambhal,PARAMESHVAR LAL SAINI,GENERAL,BJP,483180,40.82,2nd place,Not Found,Not Found
Uttar Pradesh,Sambhal,MAJOR JAGAT PAL SINGH,GENERAL,INC,12105,1.02,3rd place,Not Found,Not Found
Uttar Pradesh,Amroha,KUNWAR DANISH ALI,GENERAL,BSP,601082,51.39,Winner,Not Found,Not Found
Uttar Pradesh,Amroha,KANWAR SINGH TANWAR,GENERAL,BJP,537834,45.98,2nd place,Not Found,Not Found
Uttar Pradesh,Amroha,SACHIN CHOUDHARY,GENERAL,INC,12510,1.07,3rd place,Not Found,Not Found
Uttar Pradesh,Meerut,RAJENDRA AGARWAL,GENERAL,BJP,586184,48.17,Winner,Not Found,Not Found
Uttar Pradesh,Meerut,HAJI MOHAMMAD YAQOOB,GENERAL,BSP,581455,47.78,2nd place,Not Found,Not Found
Uttar Pradesh,Meerut,HARENDRA AGARWAL,GENERAL,INC,34479,2.83,3rd place,Not Found,Not Found
Uttar Pradesh,Baghpat,Dr. SATYAPAL SINGH,GENERAL,BJP,525789,50.29,Winner,Not Found,Not Found
Uttar Pradesh,Baghpat,JAYANT CHAUDHARY,GENERAL,RLD,502287,48.04,2nd place,Not Found,Not Found
Uttar Pradesh,Baghpat,NOTA,,NOTA,5041,0.48,3rd place,NA,NA
Uttar Pradesh,Ghaziabad,Vijay Kumar Singh,GENERAL,BJP,944503,61.93,Winner,Not Found,Not Found
Uttar Pradesh,Ghaziabad,Suresh Bansal,GENERAL,SP,443003,29.05,2nd place,Not Found,Not Found
Uttar Pradesh,Ghaziabad,Dolly Sharma,GENERAL,INC,111944,7.34,3rd place,Not Found,Not Found
Uttar Pradesh,Gautam Buddha Nagar,Dr. MAHESH SHARMA,GENERAL,BJP,830812,59.64,Winner,Not Found,Not Found
Uttar Pradesh,Gautam Buddha Nagar,SATVEER,GENERAL,BSP,493890,35.45,2nd place,Not Found,Not Found
Uttar Pradesh,Gautam Buddha Nagar,Dr. ARVIND KUMAR SINGH,GENERAL,INC,42077,3.02,3rd place,Not Found,Not Found
Uttar Pradesh,Bulandshahr,BHOLA SINGH,SC,BJP,681321,60.56,Winner,Not Found,Not Found
Uttar Pradesh,Bulandshahr,YOGESH VERMA,SC,BSP,391264,34.78,2nd place,Not Found,Not Found
Uttar Pradesh,Bulandshahr,BANSHI SINGH,SC,INC,29465,2.62,3rd place,Not Found,Not Found
Uttar Pradesh,Aligarh,SATISH KUMAR GAUTAM,GENERAL,BJP,656215,56.38,Winner,Not Found,Not Found
Uttar Pradesh,Aligarh,DR. AJEET BALIYAN,GENERAL,BSP,426954,36.68,2nd place,Not Found,Not Found
Uttar Pradesh,Aligarh,BIJENDRA SINGH CHAUDHARY,GENERAL,INC,50880,4.37,3rd place,Not Found,Not Found
Uttar Pradesh,Hathras,RAJVIR DILER,SC,BJP,684299,59.43,Winner,Not Found,Not Found
Uttar Pradesh,Hathras,RAMJI LAL SUMAN,SC,SP,424091,36.83,2nd place,Not Found,Not Found
Uttar Pradesh,Hathras,TRILOKI RAM,SC,INC,23926,2.08,3rd place,Not Found,Not Found
Uttar Pradesh,Mathura,HEMA MALINI,GENERAL,BJP,671293,60.79,Winner,Not Found,Not Found
Uttar Pradesh,Mathura,KUNWAR NARENDRA SINGH,GENERAL,RLD,377822,34.21,2nd place,Not Found,Not Found
Uttar Pradesh,Mathura,MAHESH PATHAK,GENERAL,INC,28084,2.54,3rd place,Not Found,Not Found
Uttar Pradesh,Agra,Satyapal Singh Baghel,SC,BJP,646875,56.46,Winner,Not Found,Not Found
Uttar Pradesh,Agra,Manoj Kumar Soni,SC,BSP,435329,38.0,2nd place,Not Found,Not Found
Uttar Pradesh,Agra,Preeta Harit,SC,INC,45149,3.94,3rd place,Not Found,Not Found
Uttar Pradesh,Fatehpur Sikri,RAJKUMAR CHAHAR,GENERAL,BJP,667147,64.24,Winner,Not Found,Not Found
Uttar Pradesh,Fatehpur Sikri,RAJ BABBAR,GENERAL,INC,172082,16.57,2nd place,Not Found,Not Found
Uttar Pradesh,Fatehpur Sikri,SHREEBHAGWAN SHARMA,GENERAL,BSP,168043,16.18,3rd place,Not Found,Not Found
Uttar Pradesh,Firozabad,Dr. Chandra Sen Jadon,GENERAL,BJP,495819,46.06,Winner,Not Found,Not Found
Uttar Pradesh,Firozabad,Akshay Yadav,GENERAL,SP,467038,43.38,2nd place,Not Found,Not Found
Uttar Pradesh,Firozabad,Shivpal Singh Yadav,GENERAL,PSPL,91869,8.53,3rd place,Not Found,Not Found
Uttar Pradesh,Mainpuri,MULAYAM SINGH YADAV,GENERAL,SP,524926,53.66,Winner,Not Found,Not Found
Uttar Pradesh,Mainpuri,PREM SINGH SHAKYA,GENERAL,BJP,430537,44.01,2nd place,Not Found,Not Found
Uttar Pradesh,Mainpuri,NOTA,,NOTA,6711,0.69,3rd place,NA,NA
Uttar Pradesh,Etah,Rajveer Singh (Raju Bhaiya),GENERAL,BJP,545348,54.52,Winner,Not Found,Not Found
Uttar Pradesh,Etah,Ku. Devendra Singh Yadav,GENERAL,SP,422678,42.25,2nd place,Not Found,Not Found
Uttar Pradesh,Etah,Hari Om,GENERAL,IND,6339,0.63,3rd place,Not Found,Not Found
Uttar Pradesh,Badaun,Dr. Sanghmitra Maurya,GENERAL,BJP,511352,47.28,Winner,Not Found,Not Found
Uttar Pradesh,Badaun,Dharmendra Yadav,GENERAL,SP,492898,45.58,2nd place,Not Found,Not Found
Uttar Pradesh,Badaun,Saleem Iqbal Shervani,GENERAL,INC,51947,4.8,3rd place,Not Found,Not Found
Uttar Pradesh,Aonla,DHARMENDRA KASHYAP,GENERAL,BJP,537675,51.07,Winner,Not Found,Not Found
Uttar Pradesh,Aonla,RUCHIVIRA,GENERAL,BSP,423932,40.26,2nd place,Not Found,Not Found
Uttar Pradesh,Aonla,KUNWAR SARVARAJ SINGH,GENERAL,INC,62548,5.94,3rd place,Not Found,Not Found
Uttar Pradesh,Bareilly,SANTOSH KUMAR GANGWAR,GENERAL,BJP,565270,52.88,Winner,Not Found,Not Found
Uttar Pradesh,Bareilly,BHAGWAT SARAN GANGWAR,GENERAL,SP,397988,37.23,2nd place,Not Found,Not Found
Uttar Pradesh,Bareilly,PRAVEEN SINGH ARON,ST,INC,74206,6.94,3rd place,Not Found,Not Found
Uttar Pradesh,Pilibhit,Feroze Varun Gandhi,GENERAL,BJP,704549,59.34,Winner,Not Found,Not Found
Uttar Pradesh,Pilibhit,Hemraj Verma,GENERAL,SP,448922,37.81,2nd place,Not Found,Not Found
Uttar Pradesh,Pilibhit,NOTA,,NOTA,9973,0.84,3rd place,NA,NA
Uttar Pradesh,Shahjahanpur,Arun Kumar Sagar,SC,BJP,688990,58.04,Winner,Not Found,Not Found
Uttar Pradesh,Shahjahanpur,Amar Chandra Jauhar,SC,BSP,420572,35.43,2nd place,Not Found,Not Found
Uttar Pradesh,Shahjahanpur,Brahm Swaroop Sagar,SC,INC,35283,2.97,3rd place,Not Found,Not Found
Uttar Pradesh,Kheri,Ajay Kumar,GENERAL,BJP,609589,53.62,Winner,Not Found,Not Found
Uttar Pradesh,Kheri,Dr. Purvi Verma,GENERAL,SP,390782,34.38,2nd place,Not Found,Not Found
Uttar Pradesh,Kheri,Zafar Ali Naqvi,GENERAL,INC,92155,8.11,3rd place,Not Found,Not Found
Uttar Pradesh,Dhaurahra,REKHA VERMA,GENERAL,BJP,512905,48.21,Winner,Not Found,Not Found
Uttar Pradesh,Dhaurahra,ARSHAD ILIYAS SIDDIQUI,GENERAL,BSP,352294,33.11,2nd place,Not Found,Not Found
Uttar Pradesh,Dhaurahra,KUNWAR JITIN PRASADA,GENERAL,INC,162856,15.31,3rd place,Not Found,Not Found
Uttar Pradesh,Sitapur,Rajesh Verma,GENERAL,BJP,514528,48.3,Winner,Not Found,Not Found
Uttar Pradesh,Sitapur,Nakul Dubey,GENERAL,BSP,413695,38.84,2nd place,Not Found,Not Found
Uttar Pradesh,Sitapur,Qaiser Jahan,GENERAL,INC,96018,9.01,3rd place,Not Found,Not Found
Uttar Pradesh,Hardoi,Jai Prakash,SC,BJP,568143,53.71,Winner,Not Found,Not Found
Uttar Pradesh,Hardoi,Usha Verma,SC,SP,435669,41.18,2nd place,Not Found,Not Found
Uttar Pradesh,Hardoi,Virendra Kumar,SC,INC,19972,1.89,3rd place,Not Found,Not Found
Uttar Pradesh,Misrikh,Ashok Kumar Rawat,SC,BJP,534429,52.02,Winner,Not Found,Not Found
Uttar Pradesh,Misrikh,Dr Neelu Satyarthi,SC,BSP,433757,42.22,2nd place,Not Found,Not Found
Uttar Pradesh,Misrikh,Manjari Rahi,SC,INC,26505,2.58,3rd place,Not Found,Not Found
Uttar Pradesh,Unnao,Swami Sakshi Ji Maharaj,GENERAL,BJP,703507,56.85,Winner,Not Found,Not Found
Uttar Pradesh,Unnao,Arun Shanker Shukla,GENERAL,SP,302551,24.45,2nd place,Not Found,Not Found
Uttar Pradesh,Unnao,Annu Tandon,GENERAL,INC,185634,15.0,3rd place,Not Found,Not Found
Uttar Pradesh,Mohanlalganj,Kaushal Kishore,SC,BJP,629999,49.58,Winner,Not Found,Not Found
Uttar Pradesh,Mohanlalganj,C. L. Verma,SC,BSP,539795,42.48,2nd place,Not Found,Not Found
Uttar Pradesh,Mohanlalganj,R. K. Chaudhary,SC,INC,60069,4.73,3rd place,Not Found,Not Found
Uttar Pradesh,Lucknow,Rajnath Singh,GENERAL,BJP,633026,56.64,Winner,Not Found,Not Found
Uttar Pradesh,Lucknow,Poonam Shatrughan Sinha,GENERAL,SP,285724,25.57,2nd place,Not Found,Not Found
Uttar Pradesh,Lucknow,Acharya Pramod Krishnam,GENERAL,INC,180011,16.11,3rd place,Not Found,Not Found
Uttar Pradesh,Rae Bareli,SONIA GANDHI,GENERAL,INC,534918,55.78,Winner,Not Found,Not Found
Uttar Pradesh,Rae Bareli,DINESH PRATAP SINGH,GENERAL,BJP,367740,38.35,2nd place,Not Found,Not Found
Uttar Pradesh,Rae Bareli,NOTA,,NOTA,10252,1.07,3rd place,NA,NA
Uttar Pradesh,Amethi,Smriti Irani,GENERAL,BJP,468514,49.69,Winner,Not Found,Not Found
Uttar Pradesh,Amethi,Rahul Gandhi,GENERAL,INC,413394,43.84,2nd place,Not Found,Not Found
Uttar Pradesh,Amethi,Dhurv lal,GENERAL,IND,7816,0.83,3rd place,Not Found,Not Found
Uttar Pradesh,Sultanpur,MANEKA SANJAI GANDHI,GENERAL,BJP,459196,45.88,Winner,Not Found,Not Found
Uttar Pradesh,Sultanpur,"CHANDRA BHADRA SINGH ""SSONU""",GENERAL,BSP,444670,44.43,2nd place,Not Found,Not Found
Uttar Pradesh,Sultanpur,Dr. SANJAY SINH,GENERAL,INC,41681,4.16,3rd place,Not Found,Not Found
Uttar Pradesh,Pratapgarh,SANGAM LAL GUPTA,GENERAL,BJP,436291,47.67,Winner,Not Found,Not Found
Uttar Pradesh,Pratapgarh,ASHOK TRIPATHI,GENERAL,BSP,318539,34.8,2nd place,Not Found,Not Found
Uttar Pradesh,Pratapgarh,RAJKUMARI RATNA SINGH,GENERAL,INC,77096,8.42,3rd place,Not Found,Not Found
Uttar Pradesh,Farrukhabad,Mukesh Rajput,GENERAL,BJP,569880,56.8,Winner,Not Found,Not Found
